species,tree_id,endemic_class,Disturbance,Elevation,Locality.Code,Disturbance_old_coding
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,50,Dukuibeqa 50,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,60,Moanakaka 60,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,75,Naroi 75,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,180,Rokosalase 180,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,300,Draiba 300,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,300,Mt. Kasi Gold Mine 300,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,300,Nakasa 300,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,300,Nasoqoloa 300,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,300,Navukailagi 300,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,300,Vuya 300,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,326,Mt. Korovou 326,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,1,391,Mt. Delaikoro 391,4
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,465,Nasau 465 a,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,490,Navukailagi 490,5
Carebara.atoma,Carebara.atoma.EGP0031H09.Fiji,widespread pacific native,0,700,Mt. Washington 700,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,3,50,Vusasivo 50,2
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,53,Wainibeqa 53,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,60,Moanakaka 60,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,94,Rokosalase 94,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,97,Rokosalase 97,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,98,Kilaka 98,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,118,Rokosalase 118,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,143,Rokosalase 143,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,146,Kilaka 146,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,150,Rokosalase 150,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,150,Wainibeqa 150,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,180,Rokosalase 180,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,2,190,Vusasivo Village 190,3
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,217,Lavena 217,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,219,Lavena 219,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,220,Colo-i-Suva Forest Park 220,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,229,Lavena 229,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,234,Lavena 234,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,235,Lavena 235,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,270,Drawa 270,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,304,Lami 304,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,340,Colo-i-Suva 340 b,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,342,Vusasivo Village 342 b,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,372,Colo-i-Suva 372,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,387,Navukailagi 387,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,496,Navukailagi 496,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,564,Navukailagi 564,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,570,Mt. Vatudiri 570,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,641,Mt. Vatudiri 641,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,734,Mt. Delaikoro 734,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,800,Kokabula 800,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,1,800,Savuione 800,4
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,840,Mt. Batilamu 840 c,5
Colobopsis.bryani,Colobopsis.bryani.clade.EGP0136A07.Fiji,endemic,0,1188,Devo Peak 1188,5
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,40,Nabukavesi 40,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,50,Namalata 50,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,60,Moanakaka 60,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,75,Namalata 75,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,87,Wainibeqa 87,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,100,Namalata 100,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,118,Rokosalase 118,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,120,Namalata 120,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,128,Moanakaka 128,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,139,Namalata 139,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,3,140,Soqulu 140,2
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,152,Mt. Wainibeqa 152 c,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,160,Tavoro Falls 160,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,171,Lami 171,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,180,Rokosalase 180,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,182,Malovo 182,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,200,Colo-i-Suva 200,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,217,Lavena 217,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,3,219,Lavena 219,2
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,229,Lavena 229,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,3,234,Lavena 234,2
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,235,Lavena 235,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,235,Koronibuabua 235,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,300,Lami 300,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,300,Lavena 300,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,300,Colo-i-Suva 300,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,304,Lami 304,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,325,Colo-i-Suva 325,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,326,Mt. Korovou 326,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,340,Colo-i-Suva 340 b,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,372,Colo-i-Suva 372,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,400,Namosi Highland Road 3,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,525,Namosi Highland Road 5,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,3,530,Galoa 9,2
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,540,Vaturu Dam 1,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,550,Bukuya rd 2,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,575,Bukuya rd 5,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,620,Bukuya rd 6,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,700,Navai 700,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,700,Vaturu Dam 700,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,750,Savione 750 b,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,2,770,Navai 770,3
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,0,800,Monasavu Dam 800,5
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,800,Kokabula 800,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,0,800,Monasavu 800; 1.6 km NW,5
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,1,800,Mt. Evans 800,4
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,0,800,Savuione 800,5
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,0,850,Monasavu 850,5
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,0,1020,Navai 1020,5
Colobopsis.cristata,Colobopsis.cristata.clade.EGP0080B07.Fiji,endemic,0,1187,Devo Peak 1187,5
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,3,35,Pacific Harbour,2
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,3,20,Koronivia Farm,2
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,4,11,Thurston Gardens,1
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,3,20,"Queen Elizabeth Drive 3, Suva",2
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,3,35,Rewa Delta 9 - Saweni rd,2
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,3,41,Kula EcoPark,2
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,325,Colo-i-Suva 325,4
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,3,325,Navukailagi 325,2
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,372,Colo-i-Suva 372,4
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,180,Rokosalase 180,4
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,4,5,Lautoka Port 5 b,1
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,0,200,Colo-i-Suva 200,5
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,100,Tubou 100 c,4
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,2,144,Nabukeru 144,3
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,229,Lavena 229,4
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,234,Lavena 234,4
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,0,300,Veisari 300; 3.5 km N,5
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Colobopsis.dentata_c1,Colobopsis.dentata.c1.EGP0070H11.Fiji,endemic,1,270,Drawa 270,4
Colobopsis.dentata_c2,Colobopsis.dentata.c2.EGP0138G07.Fiji,endemic,0,10,Vunitogoloa 10,5
Colobopsis.dentata_c2,Colobopsis.dentata.c2.EGP0138G07.Fiji,endemic,0,36,Vunitogoloa 36,5
Colobopsis.dentata_c2,Colobopsis.dentata.c2.EGP0138G07.Fiji,endemic,1,800,Savuione 800,4
Colobopsis.dentata_c2,Colobopsis.dentata.c2.EGP0138G07.Fiji,endemic,1,800,Mt. Evans 800,4
Colobopsis.dentata_c2,Colobopsis.dentata.c2.EGP0138G07.Fiji,endemic,4,5,Lautoka Port 5 b,1
Colobopsis.dentata_c2,Colobopsis.dentata.c2.EGP0138G07.Fiji,endemic,2,144,Nabukeru 144,3
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,118,Rokosalase 118,4
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,98,Kilaka 98,4
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,53,Wainibeqa 53,4
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,97,Rokosalase 97,4
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,180,Rokosalase 180,4
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,53,Wainibeqa 53,4
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Colobopsis.dentata_c3,Colobopsis.dentata.c3.EGP0071A10.Fiji,endemic,1,146,Kilaka 146,4
Colobopsis.dentata_c4,Colobopsis.dentata.c4.EGP0071C08.Fiji,endemic,1,25,Volivoli 25,4
Colobopsis.dentata_c4,Colobopsis.dentata.c4.EGP0071C08.Fiji,endemic,1,55,Volivoli 55,4
Colobopsis.dentata_c4,Colobopsis.dentata.c4.EGP0071C08.Fiji,endemic,1,100,Tubou 100 a,4
Colobopsis.dentata_c4,Colobopsis.dentata.c4.EGP0071C08.Fiji,endemic,1,100,Tubou 100 b,4
Colobopsis.dentata_c4,Colobopsis.dentata.c4.EGP0071C08.Fiji,endemic,1,100,Tubou 100 c,4
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,1,186,Colo-i-Suva 186 d,4
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,1,800,Kokabula 800,4
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,182,Malovo 182,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,1,60,Moanakaka 60,4
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,1,800,Mt. Evans 800,4
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,375,Mt. Korolevu 375,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,152,Mt. Wainibeqa 152 c,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,300,Nabukavesi 300,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,387,Navu tu-i-loma,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,432,Navukailagi 432,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,620,Vaturu Dam 620,5
Colobopsis.laminata_c1,Colobopsis.laminata.c1.EGP0074D06.Fiji,endemic,0,400,Vusasivo Village 400 a,5
Colobopsis.laminata_c2,Colobopsis.laminata.c2.EGP0074C07.Fiji,endemic,1,217,Lavena 217,4
Colobopsis.laminata_c2,Colobopsis.laminata.c2.EGP0074C07.Fiji,endemic,1,180,Rokosalase 180,4
Colobopsis.laminata_c2,Colobopsis.laminata.c2.EGP0074C07.Fiji,endemic,2,190,Vusasivo Village 190,3
Colobopsis.laminata_c2,Colobopsis.laminata.c2.EGP0074C07.Fiji,endemic,0,400,Vusasivo Village 400 a,5
Colobopsis.laminata_c2,Colobopsis.laminata.c2.EGP0074C07.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,50,Namalata 50,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,53,Wainibeqa 53,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,60,Moanakaka 60,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,87,Wainibeqa 87,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,100,Namalata 100,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,100,Tubou 100 b,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,128,Moanakaka 128,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,139,Namalata 139,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,146,Kilaka 146,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,150,Wainibeqa 150,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,52,Mt. Wainibeqa 52 c1,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,155,Drawa 155a,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,300,Kuitarua 300,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,190,Vusasivo Village 190,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,300,Vunisea 300,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,3,336,Navukailagi 336,2
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,220,Colo-i-Suva Forest Park 220,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,300,Waisoi 300,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,40,Nabukavesi 40,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,100,Namalata 100,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,480,Kuitarua 480,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,465,Mt. Kuitarua 465,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,500,Levuka 500,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,100,Mt. Kuitarua 505-1,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,530,Vaturu Dam 530,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,540,Vaturu Dam 540,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,550,Vaturu Dam 550,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,575,Vaturu Dam 575 b,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,580,Lomaji 580,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,600,Monasavu Dam 600,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,620,Vaturu Dam 620,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,700,Mt. Washington 700,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,700,Navai 700,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,700,Vaturu Dam 700,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,700,Tomanivi 700,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,800,Kokabula 800,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,800,Mt. Evans 800,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,800,Mt. Washington 800,5
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,800,Savuione 800,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,863,Navai 863,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,2,870,Navai 870,3
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,1,1020,Navai 1020,4
Colobopsis.laminata_c3,Colobopsis.laminata.c3.EGP0073G08.Fiji,endemic,0,1187,Devo Peak 1187,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,50,Namalata 50,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,60,Moanakaka 60,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,80,Maloku 80,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,98,Kilaka 98,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,115,Nabuna 115,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,120,Namalata 120,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,128,Moanakaka 128,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,139,Namalata 139,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,2,144,Nabukeru 144,3
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,200,Nakavu 200,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,1,300,Naikorokoro 300,4
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,400,Vusasivo Village 400 b,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,600,Monasavu Dam 600,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,699,Mt. Delaikoro 699,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,800,Monasavu 800; 1.6 km NW,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,840,Mt. Batilamu 840 c,5
Colobopsis.polynesica_c1,Colobopsis.polynesica.c1.EGP0071G01.Fiji,endemic,0,910,Mt. Delaikoro 910,5
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,0,1,Maloku 1,5
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,0,120,Maloku 120,5
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,1,128,Moanakaka 128,4
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,1,60,Moanakaka 60,4
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,1,100,Namalata 100,4
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,1,120,Namalata 120,4
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,1,139,Namalata 139,4
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,1,50,Namalata 50,4
Colobopsis.polynesica_c2,Colobopsis.polynesica.c2.EGP0072C08.Fiji,endemic,0,128,Solodamu 128,5
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,0,1,Maloku 1,5
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,0,10,Vunitogoloa 10,5
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,0,36,Vunitogoloa 36,5
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,3,50,Vusasivo 50,2
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,0,50,Dukuibeqa 50,5
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,1,53,Wainibeqa 53,4
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,1,60,Moanakaka 60,4
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,0,80,Maloku 80,5
Colobopsis.polynesica_c3,Colobopsis.polynesica.c3.EGP0060D10.Fiji,endemic,1,94,Rokosalase 94,4
